Latitude,Location,Longitude,ZIP
41.69725589999999,"(41.69725589999999, -87.6311154)", -87.6311154,60628
41.759108,"(41.759108, -87.57575)", -87.57575,60649
41.7844236,"(41.7844236, -87.6236972)", -87.6236972,60637
41.684903,"(41.684903, -87.5373153)", -87.5373153,60617
41.8835997,"(41.8835997, -87.66935699999999)", -87.66935699999999,60612
41.7519718,"(41.7519718, -87.6177101)", -87.6177101,60619
41.8479002,"(41.8479002, -87.6812235)", -87.6812235,60608
41.8746088,"(41.8746088, -87.68006700000001)", -87.68006700000001,60612
41.7443673,"(41.7443673, -87.54979709999999)", -87.54979709999999,60617
41.9208169,"(41.9208169, -87.7971244)", -87.7971244,60707
41.7352668,"(41.7352668, -87.63950109999999)", -87.63950109999999,60620
41.8930604,"(41.8930604, -87.7191745)", -87.7191745,60624
41.9072003,"(41.9072003, -87.6828914)", -87.6828914,60622
41.9456522,"(41.9456522, -87.7028816)", -87.7028816,60618
41.721227,"(41.721227, -87.55264299999999)", -87.55264299999999,60617
41.9959854,"(41.9959854, -87.6560149)", -87.6560149,60660
41.880439,"(41.880439, -87.6880353)", -87.6880353,60612
41.8875685,"(41.8875685, -87.71362649999999)", -87.71362649999999,60624
41.9015633,"(41.9015633, -87.63382)", -87.63382,60610
41.6793831,"(41.6793831, -87.6182908)", -87.6182908,60628
41.9182127,"(41.9182127, -87.70034729999999)", -87.70034729999999,60647
41.8956638,"(41.8956638, -87.7540607)", -87.7540607,60651
41.8064504,"(41.8064504, -87.6741203)", -87.6741203,60609
41.7927818,"(41.7927818, -87.71230229999999)", -87.71230229999999,60632
41.8390704,"(41.8390704, -87.6325595)", -87.6325595,60616
41.8922533,"(41.8922533, -87.66123650000002)", -87.66123650000002,60642
41.9884007,"(41.9884007, -87.7373989)", -87.7373989,60646
41.9912819,"(41.9912819, -87.7464294)", -87.7464294,60646
41.985669,"(41.985669, -87.7404055)", -87.7404055,60646
41.7975924,"(41.7975924, -87.70526129999999)", -87.70526129999999,60632
41.91381459999999,"(41.91381459999999, -87.7994758)", -87.7994758,60707
41.9413315,"(41.9413315, -87.73284029999999)", -87.73284029999999,60641
41.9258583,"(41.9258583, -87.6689954)", -87.6689954,60614
41.9053683,"(41.9053683, -87.64482269999999)", -87.64482269999999,60610
41.7168493,"(41.7168493, -87.59685139999999)", -87.59685139999999,60628
41.9355398,"(41.9355398, -87.6802953)", -87.6802953,60618
41.7561533,"(41.7561533, -87.5794785)", -87.5794785,60649
41.9989998,"(41.9989998, -87.6695769)", -87.6695769,60626
41.9303572,"(41.9303572, -87.76127439999999)", -87.76127439999999,60639
41.9472359,"(41.9472359, -87.73583479999999)", -87.73583479999999,60641
41.741494,"(41.741494, -87.73660199999999)", -87.73660199999999,60652
41.8967738,"(41.8967738, -87.62173159999999)", -87.62173159999999,60611
41.9210021,"(41.9210021, -87.68465379999999)", -87.68465379999999,60647
41.7903126,"(41.7903126, -87.71081559999999)", -87.71081559999999,60629
41.9888418,"(41.9888418, -87.6685693)", -87.6685693,60660
41.9890085,"(41.9890085, -87.6667674)", -87.6667674,60660
41.80990310000001,"(41.80990310000001, -87.66899790000001)", -87.66899790000001,60609
41.9028389,"(41.9028389, -87.63741859999999)", -87.63741859999999,60610
41.7852617,"(41.7852617, -87.6085245)", -87.6085245,60637
41.7526531,"(41.7526531, -87.6003724)", -87.6003724,60619
41.945366,"(41.945366, -87.800257)", -87.800257,60634
41.8500587,"(41.8500587, -87.71700150000001)", -87.71700150000001,60623
41.9456861,"(41.9456861, -87.663664)", -87.663664,60657
41.871524,"(41.871524, -87.6547071)", -87.6547071,60607
41.8440992,"(41.8440992, -87.64110409999999)", -87.64110409999999,60616
41.8000322,"(41.8000322, -87.65052279999999)", -87.65052279999999,60609
41.7995763,"(41.7995763, -87.6586367)", -87.6586367,60609
41.7908713,"(41.7908713, -87.6340669)", -87.6340669,60621
41.7904898,"(41.7904898, -87.6322584)", -87.6322584,60621
41.8159169,"(41.8159169, -87.6895299)", -87.6895299,60632
41.6906458,"(41.6906458, -87.65930759999999)", -87.65930759999999,60643
41.7441457,"(41.7441457, -87.63594119999999)", -87.63594119999999,60620
41.9111279,"(41.9111279, -87.71542939999999)", -87.71542939999999,60647
41.8646142,"(41.8646142, -87.6683561)", -87.6683561,60608
41.84259160000001,"(41.84259160000001, -87.6415083)", -87.6415083,60616
41.9072285,"(41.9072285, -87.6454436)", -87.6454436,60610
41.88004189999999,"(41.88004189999999, -87.6614285)", -87.6614285,60607
41.8795957,"(41.8795957, -87.6589984)", -87.6589984,60607
41.7138966,"(41.7138966, -87.63121910000001)", -87.63121910000001,60628
41.8287306,"(41.8287306, -87.62517869999999)", -87.62517869999999,60653
41.891024,"(41.891024, -87.690467)", -87.690467,60612
41.7074651,"(41.7074651, -87.60538849999999)", -87.60538849999999,60628
41.9590292,"(41.9590292, -87.7821491)", -87.7821491,60634
41.8649951,"(41.8649951, -87.6540125)", -87.6540125,60608
41.8914303,"(41.8914303, -87.70395889999999)", -87.70395889999999,60612
41.89413709999999,"(41.89413709999999, -87.67423889999999)", -87.67423889999999,60622
41.9942847,"(41.9942847, -87.7245535)", -87.7245535,60659
41.7953643,"(41.7953643, -87.71157099999999)", -87.71157099999999,60632
41.6812419,"(41.6812419, -87.6249076)", -87.6249076,60628
41.7857114,"(41.7857114, -87.5919145)", -87.5919145,60637
41.7437801,"(41.7437801, -87.599489)", -87.599489,60619
41.7574114,"(41.7574114, -87.5654904)", -87.5654904,60649
41.7449819,"(41.7449819, -87.54971839999999)", -87.54971839999999,60617
41.93344159999999,"(41.93344159999999, -87.66143129999999)", -87.66143129999999,60657
41.8667185,"(41.8667185, -87.6289961)", -87.6289961,60605
41.757653,"(41.757653, -87.578952)", -87.578952,60649
41.75969070000001,"(41.75969070000001, -87.6763149)", -87.6763149,60636
41.8850409,"(41.8850409, -87.7507791)", -87.7507791,60644
41.966814,"(41.966814, -87.72834499999999)", -87.72834499999999,60630
41.797828,"(41.797828, -87.590222)", -87.590222,60615
41.8476349,"(41.8476349, -87.699837)", -87.699837,60623
41.8621559,"(41.8621559, -87.7051943)", -87.7051943,60623
41.8431425,"(41.8431425, -87.7144405)", -87.7144405,60623
41.7301071,"(41.7301071, -87.5862856)", -87.5862856,60617
41.9358077,"(41.9358077, -87.6655231)", -87.6655231,60657
41.9472259,"(41.9472259, -87.6719523)", -87.6719523,60613
41.8270017,"(41.8270017, -87.6711478)", -87.6711478,60609
41.9043552,"(41.9043552, -87.7700194)", -87.7700194,60651
41.8565017,"(41.8565017, -87.6813322)", -87.6813322,60608
41.842372,"(41.842372, -87.652203)", -87.652203,60608
41.7097292,"(41.7097292, -87.66918179999999)", -87.66918179999999,60643
41.94671779999999,"(41.94671779999999, -87.7513148)", -87.7513148,60641
41.7419872,"(41.7419872, -87.7328127)", -87.7328127,60652
41.9528843,"(41.9528843, -87.68383089999999)", -87.68383089999999,60618
41.7748074,"(41.7748074, -87.634107)", -87.634107,60621
41.7840748,"(41.7840748, -87.6624814)", -87.6624814,60636
41.8047025,"(41.8047025, -87.7219203)", -87.7219203,60632
41.6930965,"(41.6930965, -87.7048042)", -87.7048042,60655
41.9284062,"(41.9284062, -87.646766)", -87.646766,60614
41.7646866,"(41.7646866, -87.61733009999999)", -87.61733009999999,60619
41.9699982,"(41.9699982, -87.77463689999999)", -87.77463689999999,60630
41.9759915,"(41.9759915, -87.7637452)", -87.7637452,60630
41.7948795,"(41.7948795, -87.7875521)", -87.7875521,60638
41.7535034,"(41.7535034, -87.61293099999999)", -87.61293099999999,60619
41.9624514,"(41.9624514, -87.73744409999999)", -87.73744409999999,60630
41.8203675,"(41.8203675, -87.6250776)", -87.6250776,60653
41.7346313,"(41.7346313, -87.6658114)", -87.6658114,60620
41.9740532,"(41.9740532, -87.82567329999999)", -87.82567329999999,60706
41.7429291,"(41.7429291, -87.5876615)", -87.5876615,60619
41.9376152,"(41.9376152, -87.7745973)", -87.7745973,60634
41.6568912,"(41.6568912, -87.54759469999999)", -87.54759469999999,60633
41.94444499999999,"(41.94444499999999, -87.8285293)", -87.8285293,60634
41.7106001,"(41.7106001, -87.53468099999999)", -87.53468099999999,60617
41.812397,"(41.812397, -87.641072)", -87.641072,60609
41.7927979,"(41.7927979, -87.7041578)", -87.7041578,60629
41.92543209999999,"(41.92543209999999, -87.7485133)", -87.7485133,60639
41.9951404,"(41.9951404, -87.665652)", -87.665652,60660
41.9832388,"(41.9832388, -87.6718391)", -87.6718391,60640
41.8991248,"(41.8991248, -87.68603619999999)", -87.68603619999999,60622
41.7101844,"(41.7101844, -87.63647639999999)", -87.63647639999999,60628
41.9837884,"(41.9837884, -87.69832249999999)", -87.69832249999999,60659
41.9329979,"(41.9329979, -87.7189538)", -87.7189538,60618
41.8676547,"(41.8676547, -87.6540661)", -87.6540661,60608
41.9824749,"(41.9824749, -87.66094059999999)", -87.66094059999999,60640
41.9197513,"(41.9197513, -87.6513566)", -87.6513566,60614
41.7975676,"(41.7975676, -87.77312189999999)", -87.77312189999999,60638
41.8423859,"(41.8423859, -87.63385699999999)", -87.63385699999999,60616
41.9281517,"(41.9281517, -87.6904723)", -87.6904723,60647
41.70882750000001,"(41.70882750000001, -87.613022)", -87.613022,60628
41.960296,"(41.960296, -87.7516672)", -87.7516672,60641
41.70797,"(41.70797, -87.68943)", -87.68943,60655
41.9232646,"(41.9232646, -87.66292589999999)", -87.66292589999999,60614
42.0119385,"(42.0119385, -87.81209330000002)", -87.81209330000002,60631
41.9416729,"(41.9416729, -87.7597895)", -87.7597895,60641
41.94007329999999,"(41.94007329999999, -87.66680029999999)", -87.66680029999999,60657
41.8832967,"(41.8832967, -87.6837264)", -87.6837264,60612
42.0144251,"(42.0144251, -87.6878885)", -87.6878885,60645
41.7146074,"(41.7146074, -87.654411)", -87.654411,60643
41.9145828,"(41.9145828, -87.67212699999999)", -87.67212699999999,60622
41.958763,"(41.958763, -87.6555169)", -87.6555169,60613
42.008011,"(42.008011, -87.77775799999999)", -87.77775799999999,60646
41.7761705,"(41.7761705, -87.733961)", -87.733961,60629
41.9708359,"(41.9708359, -87.6881344)", -87.6881344,60625
41.7459161,"(41.7459161, -87.5476084)", -87.5476084,60617
41.9744566,"(41.9744566, -87.80427689999999)", -87.80427689999999,60656
41.7805776,"(41.7805776, -87.716655)", -87.716655,60629
41.8970747,"(41.8970747, -87.6823536)", -87.6823536,60622
41.9525442,"(41.9525442, -87.780793)", -87.780793,60634
41.93900970000001,"(41.93900970000001, -87.7749916)", -87.7749916,60634
41.9826709,"(41.9826709, -87.8242862)", -87.8242862,60631
41.8963933,"(41.8963933, -87.7706642)", -87.7706642,60651
41.7562701,"(41.7562701, -87.5902568)", -87.5902568,60619
41.8514554,"(41.8514554, -87.67903439999999)", -87.67903439999999,60608
41.9834186,"(41.9834186, -87.69236900000001)", -87.69236900000001,60659
41.7648992,"(41.7648992, -87.57320650000001)", -87.57320650000001,60649
41.9148518,"(41.9148518, -87.7295721)", -87.7295721,60639
41.8553013,"(41.8553013, -87.6657888)", -87.6657888,60608
41.8590802,"(41.8590802, -87.6573367)", -87.6573367,60608
41.776312,"(41.776312, -87.7940172)", -87.7940172,60638
41.8019617,"(41.8019617, -87.7343004)", -87.7343004,60632
41.752586,"(41.752586, -87.68297799999999)", -87.68297799999999,60620
41.9647587,"(41.9647587, -87.7778575)", -87.7778575,60630
41.7519921,"(41.7519921, -87.654095)", -87.654095,60620
41.982932,"(41.982932, -87.827371)", -87.827371,60631
42.0164485,"(42.0164485, -87.6850048)", -87.6850048,60645
41.9051817,"(41.9051817, -87.6621009)", -87.6621009,60642
41.9203164,"(41.9203164, -87.70321539999999)", -87.70321539999999,60647
41.7803189,"(41.7803189, -87.7708024)", -87.7708024,60638
41.9956974,"(41.9956974, -87.7962941)", -87.7962941,60631
41.8497783,"(41.8497783, -87.6337832)", -87.6337832,60616
41.7452155,"(41.7452155, -87.69313819999999)", -87.69313819999999,60652
41.969738,"(41.969738, -87.6558012)", -87.6558012,60640
41.7960341,"(41.7960341, -87.5964422)", -87.5964422,60615
41.9869493,"(41.9869493, -87.77980269999999)", -87.77980269999999,60646
41.7899764,"(41.7899764, -87.7263485)", -87.7263485,60629
41.9467705,"(41.9467705, -87.7310059)", -87.7310059,60641
41.6798298,"(41.6798298, -87.67999990000001)", -87.67999990000001,60643
41.9269111,"(41.9269111, -87.80029200000001)", -87.80029200000001,60707
41.7590551,"(41.7590551, -87.64952720000001)", -87.64952720000001,60621
41.798765,"(41.798765, -87.79663529999999)", -87.79663529999999,60638
41.8277302,"(41.8277302, -87.6265291)", -87.6265291,60609
41.935631,"(41.935631, -87.78415199999999)", -87.78415199999999,60634
41.75894,"(41.75894, -87.59304)", -87.59304,60619
41.7471357,"(41.7471357, -87.7319927)", -87.7319927,60652
41.9651408,"(41.9651408, -87.65617019999999)", -87.65617019999999,60640
42.0167079,"(42.0167079, -87.8144064)", -87.8144064,60631
41.9620926,"(41.9620926, -87.6638569)", -87.6638569,60640
41.9954415,"(41.9954415, -87.6842492)", -87.6842492,60659
41.79660150000001,"(41.79660150000001, -87.5996759)", -87.5996759,60615
41.91251279999999,"(41.91251279999999, -87.7130923)", -87.7130923,60647
41.7939861,"(41.7939861, -87.7319612)", -87.7319612,60632
41.8833296,"(41.8833296, -87.6776146)", -87.6776146,60612
41.7440133,"(41.7440133, -87.54266539999999)", -87.54266539999999,60617
41.7460084,"(41.7460084, -87.5787904)", -87.5787904,60617
42.0028084,"(42.0028084, -87.6689166)", -87.6689166,60626
41.818334,"(41.818334, -87.610062)", -87.610062,60653
41.9775534,"(41.9775534, -87.8087991)", -87.8087991,60656
41.8705602,"(41.8705602, -87.7341596)", -87.7341596,60624
41.9981208,"(41.9981208, -87.68285259999999)", -87.68285259999999,60645
41.8482048,"(41.8482048, -87.6347078)", -87.6347078,60616
41.963097,"(41.963097, -87.69480039999999)", -87.69480039999999,60625
41.9281766,"(41.9281766, -87.65856149999999)", -87.65856149999999,60614
41.8949564,"(41.8949564, -87.679473)", -87.679473,60612
41.711022,"(41.711022, -87.67630799999999)", -87.67630799999999,60643
41.892862,"(41.892862, -87.754648)", -87.754648,60644
41.9888995,"(41.9888995, -87.65860430000001)", -87.65860430000001,60660
41.8020247,"(41.8020247, -87.5998043)", -87.5998043,60615
41.6949526,"(41.6949526, -87.65325849999999)", -87.65325849999999,60643
41.9855793,"(41.9855793, -87.79169470000001)", -87.79169470000001,60631
41.8927743,"(41.8927743, -87.6739364)", -87.6739364,60622
41.7941248,"(41.7941248, -87.690685)", -87.690685,60632
41.7993803,"(41.7993803, -87.6934313)", -87.6934313,60632
41.7608342,"(41.7608342, -87.6071441)", -87.6071441,60619
41.7643421,"(41.7643421, -87.70512099999999)", -87.70512099999999,60629
41.7156267,"(41.7156267, -87.5332614)", -87.5332614,60617
41.809189,"(41.809189, -87.6281838)", -87.6281838,60609
41.8189779,"(41.8189779, -87.6424037)", -87.6424037,60609
41.961341,"(41.961341, -87.64931899999999)", -87.64931899999999,60613
41.8479028,"(41.8479028, -87.69538170000001)", -87.69538170000001,60623
41.975387,"(41.975387, -87.7174879)", -87.7174879,60625
42.0056166,"(42.0056166, -87.7012345)", -87.7012345,60645
41.811015,"(41.811015, -87.60123)", -87.60123,60653
41.7407013,"(41.7407013, -87.6483076)", -87.6483076,60620
41.91413259999999,"(41.91413259999999, -87.6963258)", -87.6963258,60647
41.9611724,"(41.9611724, -87.6799011)", -87.6799011,60618
41.8595869,"(41.8595869, -87.646412)", -87.646412,60608
41.865106,"(41.865106, -87.68315899999999)", -87.68315899999999,60608
41.94894499999999,"(41.94894499999999, -87.777823)", -87.777823,60634
41.733009,"(41.733009, -87.5450591)", -87.5450591,60617
41.8574835,"(41.8574835, -87.6586732)", -87.6586732,60608
41.9677224,"(41.9677224, -87.7523879)", -87.7523879,60630
41.8075106,"(41.8075106, -87.6424668)", -87.6424668,60609
41.7778597,"(41.7778597, -87.60039809999999)", -87.60039809999999,60637
41.885982,"(41.885982, -87.73563279999999)", -87.73563279999999,60624
41.884245,"(41.884245, -87.72974599999999)", -87.72974599999999,60624
41.7433814,"(41.7433814, -87.6659482)", -87.6659482,60620
41.85771260000001,"(41.85771260000001, -87.6350111)", -87.6350111,60616
41.7874363,"(41.7874363, -87.70768389999999)", -87.70768389999999,60629
41.731463,"(41.731463, -87.6051109)", -87.6051109,60619
42.0152489,"(42.0152489, -87.6729581)", -87.6729581,60626
41.8788268,"(41.8788268, -87.67937649999999)", -87.67937649999999,60612
41.7056963,"(41.7056963, -87.5644536)", -87.5644536,60617
41.9764074,"(41.9764074, -87.6698278)", -87.6698278,60640
41.7301204,"(41.7301204, -87.61119959999999)", -87.61119959999999,60619
41.72570100000001,"(41.72570100000001, -87.630464)", -87.630464,60620
41.7995187,"(41.7995187, -87.7600428)", -87.7600428,60638
41.8274419,"(41.8274419, -87.6080624)", -87.6080624,60653
41.8980721,"(41.8980721, -87.70466449999999)", -87.70466449999999,60622
41.8851415,"(41.8851415, -87.666066)", -87.666066,60607
41.707014,"(41.707014, -87.6541104)", -87.6541104,60643
41.9293972,"(41.9293972, -87.71221100000001)", -87.71221100000001,60647
41.78802779999999,"(41.78802779999999, -87.5939404)", -87.5939404,60637
41.80821419999999,"(41.80821419999999, -87.7306844)", -87.7306844,60632
41.859406,"(41.859406, -87.6679035)", -87.6679035,60608
41.8099654,"(41.8099654, -87.6005806)", -87.6005806,60653
41.7844635,"(41.7844635, -87.79617100000002)", -87.79617100000002,60638
41.7205567,"(41.7205567, -87.66589929999999)", -87.66589929999999,60643
41.9602551,"(41.9602551, -87.7643696)", -87.7643696,60641
41.7176475,"(41.7176475, -87.5558444)", -87.5558444,60617
41.6881033,"(41.6881033, -87.6856313)", -87.6856313,60655
41.9939043,"(41.9939043, -87.6918452)", -87.6918452,60659
41.8692825,"(41.8692825, -87.7289878)", -87.7289878,60624
41.7945273,"(41.7945273, -87.64799269999999)", -87.64799269999999,60609
41.8020711,"(41.8020711, -87.748488)", -87.748488,60638
41.6898727,"(41.6898727, -87.62182279999999)", -87.62182279999999,60628
41.9687156,"(41.9687156, -87.6816194)", -87.6816194,60625
41.9714449,"(41.9714449, -87.7250639)", -87.7250639,60625
41.9071048,"(41.9071048, -87.6928841)", -87.6928841,60622
41.9061141,"(41.9061141, -87.6920203)", -87.6920203,60622
41.7162741,"(41.7162741, -87.64861669999999)", -87.64861669999999,60643
41.7785315,"(41.7785315, -87.5980675)", -87.5980675,60637
41.80153,"(41.80153, -87.6496172)", -87.6496172,60609
41.7270029,"(41.7270029, -87.6387537)", -87.6387537,60620
41.8116122,"(41.8116122, -87.71932059999999)", -87.71932059999999,60632
41.9131171,"(41.9131171, -87.6678294)", -87.6678294,60622
41.8549265,"(41.8549265, -87.6482018)", -87.6482018,60608
41.9016572,"(41.9016572, -87.63512539999999)", -87.63512539999999,60610
41.932623,"(41.932623, -87.673238)", -87.673238,60614
41.84345980000001,"(41.84345980000001, -87.6350824)", -87.6350824,60616
41.8886904,"(41.8886904, -87.71739319999999)", -87.71739319999999,60624
41.7277266,"(41.7277266, -87.574951)", -87.574951,60617
42.0020385,"(42.0020385, -87.6899365)", -87.6899365,60645
42.0215734,"(42.0215734, -87.67304999999999)", -87.67304999999999,60626
41.745497,"(41.745497, -87.57669700000001)", -87.57669700000001,60617
41.7933831,"(41.7933831, -87.61548909999999)", -87.61548909999999,60637
41.7285417,"(41.7285417, -87.59661419999999)", -87.59661419999999,60619
41.6874945,"(41.6874945, -87.53819229999999)", -87.53819229999999,60617
41.8997952,"(41.8997952, -87.6313313)", -87.6313313,60610
41.8458692,"(41.8458692, -87.6926435)", -87.6926435,60608
41.9641843,"(41.9641843, -87.69190449999999)", -87.69190449999999,60625
41.8695716,"(41.8695716, -87.7270826)", -87.7270826,60624
41.9353998,"(41.9353998, -87.65154509999999)", -87.65154509999999,60657
41.96281219999999,"(41.96281219999999, -87.6863938)", -87.6863938,60625
41.8991219,"(41.8991219, -87.668071)", -87.668071,60622
41.943389,"(41.943389, -87.64713499999999)", -87.64713499999999,60657
41.8255448,"(41.8255448, -87.631754)", -87.631754,60609
41.76725099999999,"(41.76725099999999, -87.6484681)", -87.6484681,60621
41.7027286,"(41.7027286, -87.5377061)", -87.5377061,60617
41.7446685,"(41.7446685, -87.6319177)", -87.6319177,60620
41.760639,"(41.760639, -87.65432299999999)", -87.65432299999999,60636
41.7744601,"(41.7744601, -87.7288495)", -87.7288495,60629
41.9068482,"(41.9068482, -87.73216359999999)", -87.73216359999999,60651
41.6706441,"(41.6706441, -87.63207609999999)", -87.63207609999999,60628
41.676818,"(41.676818, -87.63524799999999)", -87.63524799999999,60628
42.0027514,"(42.0027514, -87.70635349999999)", -87.70635349999999,60645
41.7485007,"(41.7485007, -87.63552639999999)", -87.63552639999999,60620
41.8978158,"(41.8978158, -87.68654570000001)", -87.68654570000001,60622
41.8900236,"(41.8900236, -87.7098659)", -87.7098659,60624
41.8865239,"(41.8865239, -87.6778928)", -87.6778928,60612
41.90199459999999,"(41.90199459999999, -87.7492541)", -87.7492541,60651
41.6533682,"(41.6533682, -87.6016674)", -87.6016674,60827
41.6840389,"(41.6840389, -87.6548655)", -87.6548655,60643
41.672228,"(41.672228, -87.6498973)", -87.6498973,60643
41.67273549999999,"(41.67273549999999, -87.650342)", -87.650342,60643
41.8400396,"(41.8400396, -87.725269)", -87.725269,60623
41.87824740000001,"(41.87824740000001, -87.6636746)", -87.6636746,60607
41.8507599,"(41.8507599, -87.6747157)", -87.6747157,60608
41.9080486,"(41.9080486, -87.676738)", -87.676738,60622
41.9367204,"(41.9367204, -87.6728064)", -87.6728064,60657
42.0072254,"(42.0072254, -87.778526)", -87.778526,60646
41.8441791,"(41.8441791, -87.62886)", -87.62886,60616
41.8353553,"(41.8353553, -87.65559929999999)", -87.65559929999999,60608
41.8319671,"(41.8319671, -87.6546086)", -87.6546086,60608
41.9646502,"(41.9646502, -87.75836249999999)", -87.75836249999999,60630
41.972328,"(41.972328, -87.6841544)", -87.6841544,60625
41.77422600000001,"(41.77422600000001, -87.67101199999999)", -87.67101199999999,60636
41.6989526,"(41.6989526, -87.54351369999999)", -87.54351369999999,60617
41.9841393,"(41.9841393, -87.7286602)", -87.7286602,60646
41.9347229,"(41.9347229, -87.68353549999999)", -87.68353549999999,60618
41.7621703,"(41.7621703, -87.58372039999999)", -87.58372039999999,60649
41.773523,"(41.773523, -87.594026)", -87.594026,60637
41.7809332,"(41.7809332, -87.65515549999999)", -87.65515549999999,60636
41.8140835,"(41.8140835, -87.6087663)", -87.6087663,60653
41.812723,"(41.812723, -87.6078149)", -87.6078149,60653
41.9282184,"(41.9282184, -87.6664639)", -87.6664639,60614
41.7667468,"(41.7667468, -87.6318469)", -87.6318469,60621
41.9147452,"(41.9147452, -87.6997978)", -87.6997978,60647
42.012417,"(42.012417, -87.69596899999999)", -87.69596899999999,60645
42.0121989,"(42.0121989, -87.7062863)", -87.7062863,60645
41.9929569,"(41.9929569, -87.6997892)", -87.6997892,60659
41.9064241,"(41.9064241, -87.7676047)", -87.7676047,60651
41.8444179,"(41.8444179, -87.61848169999999)", -87.61848169999999,60616
41.8313786,"(41.8313786, -87.627231)", -87.627231,60616
41.8412173,"(41.8412173, -87.7344897)", -87.7344897,60623
41.9592537,"(41.9592537, -87.67234169999999)", -87.67234169999999,60613
